epoch,lr,loss,iou,val_loss,val_iou
0,0.001,1.1281790495888004,0.19876513422734565,1.0091137280387263,0.33397671416706115
1,0.001,0.9407180833622693,0.3763635660255335,0.864453972347321,0.4311190545887559
2,0.001,0.8152582856213174,0.4283353970038213,0.7508753518904409,0.460135888713365
3,0.001,0.7095916578924752,0.4747829453405826,0.648481321911658,0.5314221451707201
4,0.001,0.6335345316466278,0.5003196147029962,0.579193040728569,0.5244014744698605
5,0.001,0.5632508561863163,0.5385439888716173,0.5456310794238122,0.5296793301985832
6,0.001,0.5197153602673755,0.5557079208858576,0.5189755241717061,0.5531577722519967
7,0.001,0.4867702143463662,0.5733488988259164,0.4438410353276037,0.6204547381527284
8,0.001,0.4591449748694412,0.5869231243729887,0.5662501233239328,0.45848493054597295
9,0.001,0.4354058040109107,0.6081448603677886,0.41446330806901377,0.6345650440569536
10,0.001,0.4188684051841255,0.6183952299102401,0.389360113970695,0.6578794775421576
11,0.001,0.4008584415040365,0.6339637835470437,0.7212477614802699,0.37470036604892015
12,0.001,0.3935452874113874,0.639319527691971,0.3697110347209438,0.6753193110550361
13,0.001,0.38024213692037073,0.6519030641489697,0.34626732502252827,0.6795041173599897
14,0.001,0.3697180927284365,0.6619858788826373,0.3445608310641781,0.6937509052888106
15,0.001,0.3662793903452594,0.6658953275904083,0.3428595354480128,0.6894510486287821
16,0.001,0.35604099517430715,0.6730044297418661,0.331403371547499,0.6905467370535587
17,0.001,0.35088986327977684,0.6789891863915123,0.32543749722742266,0.6920608722518881
18,0.001,0.3449971783694213,0.6831255889403491,0.32595105445192707,0.6937927743163079
19,0.001,0.33530063406238714,0.6957390455961245,0.33338488494196244,0.6997962013094877
20,0.001,0.33480713837515047,0.6912943552559574,0.3083763276377032,0.716164505765963
21,0.001,0.3298233146589946,0.6963818133336792,0.3115021038439966,0.7105640096212936
22,0.001,0.32783107786643795,0.7000819982714974,0.3003186304723063,0.723869963179115
23,0.001,0.32094670135558134,0.7056642414371506,0.30643729120492935,0.7228208816733963
24,0.001,0.32128418612528625,0.7055999791682636,0.29575301634688533,0.7250665468226906
25,0.001,0.3138548496171711,0.7125079096161923,0.2964527484390043,0.7241945135395791
26,0.001,0.3100372231830426,0.7153138876744216,0.2904191964095639,0.721037568639443
27,0.001,0.30920681848031717,0.71683685523794,0.29834472580302146,0.7176726402792102
28,0.001,0.3028370718645856,0.7234756923963145,0.28991898269422595,0.7304290080790037
29,0.001,0.30324739599373285,0.7215059160749449,0.2964285636140454,0.7103632680124681
30,0.001,0.30352822909267935,0.7227787725716887,0.28236179919012133,0.7377784850057806
31,0.001,0.2989282669817529,0.7277491684027322,0.2858712853443238,0.7367431407328999
32,0.001,0.29971864777124996,0.7260347745027161,0.2777115671384719,0.7359982889792936
33,0.001,0.29775839456455494,0.7306030102880723,0.27271324972952565,0.7463784563931507
34,0.001,0.2994648996528571,0.7285973497651287,0.2747271743512923,0.7428663127949874
35,0.001,0.293413594001677,0.7349800069440111,0.2720515720786587,0.7456737568901011
36,0.001,0.29129180378787883,0.7375815741051699,0.2817754538789872,0.7405333747049551
37,0.001,0.29066056915657307,0.7367430023100107,0.26930352949327035,0.7473424784250596
38,0.001,0.28949299030672243,0.7371965009076837,0.2780547766916214,0.7515683350984426
39,0.001,0.28546041238114117,0.7415610602301671,0.2736377225768182,0.7440830757195532
40,0.001,0.2862253685792287,0.7396937088030193,0.2640130118496956,0.7509233921703504
41,0.001,0.2811562773294565,0.744753856321554,0.2713354513529808,0.7464013409899805
42,0.001,0.2813187101022984,0.7464044302326847,0.264395521773446,0.7534925259442661
43,0.001,0.2782372634221868,0.7458804792504616,0.27108694829287067,0.7462688556177839
44,0.001,0.28188850839690466,0.7455183091990385,0.26314290925379724,0.754235263691064
45,0.001,0.27790204496160753,0.7488106890238364,0.2590804684066003,0.7568510167903701
46,0.001,0.27576242260089734,0.749022393248825,0.2602084507384608,0.7529582146934857
47,0.001,0.2745205690342236,0.7544341535666377,0.26110491012373277,0.7477357393065092
48,0.001,0.2733444513344183,0.7537587039490605,0.2584930653533628,0.751157628811773
49,0.001,0.27180626037401884,0.754183454005848,0.27303328701565344,0.7525446796116858
50,0.001,0.27143501841682727,0.7562122438307372,0.26064236029501886,0.7383847887486072
51,0.001,0.27220028669126634,0.7575369501049468,0.2567325950630249,0.7541726718738075
52,0.001,0.2718001462337447,0.7541744162048877,0.25466731118579067,0.7595681777069724
53,0.001,0.26798951650053504,0.7591396707878707,0.2573273982251844,0.7589030532466572
54,0.001,0.26652358672240883,0.7583401303069115,0.26716586851304575,0.7415350475625727
55,0.001,0.2683792005830664,0.7589175707952744,0.25031532683680136,0.7614248366187719
56,0.001,0.2651170543054255,0.7613309374081086,0.25034205062735465,0.7626437656549313
57,0.001,0.26768684702190926,0.7609813157372842,0.25853048289014446,0.7500846085387951
58,0.001,0.2633210684104664,0.7625137182737913,0.25350544048893836,0.7622914125132303
59,0.001,0.26326751072959204,0.7621431238646125,0.25024970284392756,0.7589856845996875
60,0.001,0.2597367241372907,0.7675093510100779,0.24973555101502326,0.7611782096016774
61,0.001,0.2606410608907056,0.765666293921989,0.25147287643724875,0.7528100026724359
62,0.001,0.2602641409247871,0.7661705095619605,0.2589216499078658,0.7458366782734481
63,0.001,0.2608044578777096,0.7678798032471283,0.24822998094943263,0.7615144720668263
64,0.001,0.258310143964562,0.767433052102175,0.25829792118841605,0.7389707485508167
65,0.001,0.2578550571712052,0.7674030690942774,0.24416091629574377,0.768477241974619
66,0.001,0.2614293484910717,0.76659110271953,0.26165117924251863,0.7346347211264177
67,0.001,0.2588947896308046,0.7686510341203255,0.2461107875550947,0.7604586674734445
68,0.001,0.25674858568160513,0.769996515805794,0.2487078277814773,0.7589749211361915
69,0.001,0.2539786417188683,0.7724633302013522,0.25162115933433654,0.7548365687888847
70,0.001,0.2544793708295357,0.7742746450340049,0.24518723809911358,0.7709979951216694
71,0.001,0.2554792664278813,0.7699427490459965,0.244495632427354,0.7663026631055214
72,0.001,0.2559391401889848,0.772069808039607,0.2514325642297345,0.7654564120927237
73,0.001,0.25404686250580033,0.7729274813922739,0.24353826574740872,0.7671629000242451
74,0.001,0.2513761370768392,0.7730909300087185,0.24150631048025623,0.7665292281821715
75,0.001,0.2514899377294672,0.7751045851874497,0.25403300865042594,0.7629085859188875
76,0.001,0.25210576080452135,0.7743725232951811,0.26301622246542283,0.7288150452245967
77,0.001,0.25046538912910754,0.7784340177233379,0.24017963918947405,0.7699863494510517
78,0.001,0.2519659750102981,0.7745621356047464,0.2508395571381815,0.7627210203290593
79,0.001,0.2500617194587622,0.7783291084195066,0.24081740528345108,0.7659613199954248
